stimulus,correct_answer,correct_1,bedrooms_1,living_rooms_1,kitchens_1,kitchens_2,living_rooms_2,bedrooms_2,subject_id,task,block_total,block_scene,trial_block,trial_total,target_cat,category,cond_cat,cond_mem,conceptual,perceptual,typicality,n,p_typicality,p_conceptual,p_perceptual,r_typicality,r_conceptual,r_perceptual,cat_training_trials.thisRepN,cat_training_trials.thisTrialN,cat_training_trials.thisN,cat_training_trials.thisIndex,memo_training_trials.thisRepN,memo_training_trials.thisTrialN,memo_training_trials.thisN,memo_training_trials.thisIndex,categorization_trials.thisRepN,categorization_trials.thisTrialN,categorization_trials.thisN,categorization_trials.thisIndex,kitchen_a_categorization_trials.thisRepN,kitchen_a_categorization_trials.thisTrialN,kitchen_a_categorization_trials.thisN,kitchen_a_categorization_trials.thisIndex,kitchen_a_memotest.thisRepN,kitchen_a_memotest.thisTrialN,kitchen_a_memotest.thisN,kitchen_a_memotest.thisIndex,kitchen_b_categorization_trials.thisRepN,kitchen_b_categorization_trials.thisTrialN,kitchen_b_categorization_trials.thisN,kitchen_b_categorization_trials.thisIndex,kitchen_b_memotest.thisRepN,kitchen_b_memotest.thisTrialN,kitchen_b_memotest.thisN,kitchen_b_memotest.thisIndex,living_a_categorization_trials.thisRepN,living_a_categorization_trials.thisTrialN,living_a_categorization_trials.thisN,living_a_categorization_trials.thisIndex,living_a_memotest.thisRepN,living_a_memotest.thisTrialN,living_a_memotest.thisN,living_a_memotest.thisIndex,living_b_categorization_trials.thisRepN,living_b_categorization_trials.thisTrialN,living_b_categorization_trials.thisN,living_b_categorization_trials.thisIndex,living_b_memotest.thisRepN,living_b_memotest.thisTrialN,living_b_memotest.thisN,living_b_memotest.thisIndex,bed_a_categorization_trials.thisRepN,bed_a_categorization_trials.thisTrialN,bed_a_categorization_trials.thisN,bed_a_categorization_trials.thisIndex,bed_a_memotest.thisRepN,bed_a_memotest.thisTrialN,bed_a_memotest.thisN,bed_a_memotest.thisIndex,bed_b_categorization_trials.thisRepN,bed_b_categorization_trials.thisTrialN,bed_b_categorization_trials.thisN,bed_b_categorization_trials.thisIndex,bed_b_memotest.thisRepN,bed_b_memotest.thisTrialN,bed_b_memotest.thisN,bed_b_memotest.thisIndex,thisRow.t,notes,instructions_cat_2.started,instructions_cat_2.stopped,cat_training_key.keys,cat_training_key.corr,cat_training_key.rt,cat_training_key.duration,memo_training_slider_key_resp.keys,memo_training_slider_key_resp.rt,memo_training_slider_key_resp.duration,bed_b_text_2.started,bed_b_block_no.started,bed_picture_image.started,bed_picture_resp.keys,bed_picture_resp.corr,bed_picture_resp.rt,bed_picture_resp.duration,bed_picture_image.stopped,memotest_task_slider_key_resp.keys,memotest_task_slider_key_resp.rt,memotest_task_slider_key_resp.duration,kitchen_fix.started,kitchen_picture_resp.keys,kitchen_picture_resp.corr,kitchen_picture_resp.rt,kitchen_picture_resp.duration,living_a_text_2.started,living_a_block_no.started,living_picture_image.started,living_picture_resp.keys,living_picture_resp.corr,living_picture_resp.rt,living_picture_resp.duration,living_picture_image.stopped,bed_a_text_2.started,bed_a_block_no.started,living_b_text_2.started,living_b_block_no.started,vpcode,participant,Alter,Geschlecht,Haendigkeit,date,expName,psychopyVersion,frameRate,expStart,
stimuli/img_xti0z.png,j,,0,0,0,1,0,0,1,memory,2,2,27,254,kitchens,kitchens,target,old,81.40625,61.4375,71.421875,32,8,8,8,8,8,8,,,,,,,,,0,1,1,1,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.7426488749916,,,,,,,,,,,,,,,,,,,j,362.47019683301914,None,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_c79r7.png,j,,0,0,0,1,0,0,1,memory,2,2,28,255,kitchens,kitchens,target,old,56.26470588235294,34.26470588235294,45.26470588235294,34,2,2,2,2,2,2,,,,,,,,,0,1,1,1,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.48534374998417,,,,,,,,,,,,,,,,,,,j,364.40469412499806,None,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_qbkdt.png,f,,0,0,0,1,0,0,1,memory,2,2,29,256,kitchens,kitchens,None,new,69.45714285714286,50.02857142857143,59.74285714285715,35,5,5,5,5,5,5,,,,,,,,,0,1,1,1,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.43558445799863,,,,,,,,,,,,,,,,,,,j,366.5606813750346,None,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_hfz8w.png,f,,0,0,0,1,0,0,1,memory,2,2,30,257,kitchens,kitchens,None,new,55.46153846153846,27.28205128205128,41.37179487179487,39,2,2,2,2,2,2,,,,,,,,,0,1,1,1,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.585615042015,,,,,,,,,,,,,,,,,,,j,368.4589688749984,None,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_k3abb.png,f,,0,0,0,1,0,0,1,memory,2,2,31,258,kitchens,kitchens,None,new,35.54054054054054,16.54054054054054,26.04054054054054,37,1,1,1,1,1,1,,,,,,,,,0,1,1,1,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.5554327080026,,,,,,,,,,,,,,,,,,,j,370.71368808299303,None,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_bwo9g.png,j,,0,0,0,1,0,0,1,memory,2,2,32,259,kitchens,kitchens,target,old,64.81818181818181,42.36363636363637,53.59090909090909,33,4,4,4,4,4,4,,,,,,,,,0,1,1,1,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.72425137500977,,,,,,,,,,,,,,,,,,,j,None,None,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_j5rpx.png,j,,0,0,0,1,0,0,1,memory,2,2,33,260,kitchens,kitchens,target,old,72.24242424242425,50,61.12121212121212,33,5,5,5,5,5,5,,,,,,,,,0,1,1,1,,,,,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.28598779201275,,,,,,,,,,,,,,,,,,,j,374.23306191700976,None,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_jz3kd.png,j,,0,0,0,1,0,0,1,memory,2,2,34,261,kitchens,kitchens,target,old,72.79411764705883,51.64705882352941,62.22058823529412,34,6,6,6,6,6,6,,,,,,,,,0,1,1,1,,,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.24625495803775,,,,,,,,,,,,,,,,,,,j,376.74916187499184,None,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_57os5.png,f,,0,0,0,1,0,0,1,memory,2,2,35,262,kitchens,kitchens,None,new,82.70588235294117,65.73529411764706,74.22058823529412,34,9,9,9,9,9,9,,,,,,,,,0,1,1,1,,,,,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.76920658303425,,,,,,,,,,,,,,,,,,,j,378.507500333013,None,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_01w8b.png,f,,0,0,0,1,0,0,1,memory,2,2,36,263,kitchens,kitchens,None,new,78.91891891891892,61.21621621621622,70.06756756756756,37,8,8,8,8,8,8,,,,,,,,,0,1,1,1,,,,,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.5601001670002,,,,,,,,,,,,,,,,,,,j,380.12090070801787,None,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_5949k.png,f,,0,0,0,1,0,0,1,memory,2,2,37,264,kitchens,kitchens,None,new,60.8,39.2,50,35,3,3,3,3,3,3,,,,,,,,,0,1,1,1,,,,,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.14122637500986,,,,,,,,,,,,,,,,,,,j,381.6564294170239,None,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_ensho.png,f,,0,0,0,1,0,0,1,memory,2,2,38,265,kitchens,kitchens,None,new,72.7948717948718,54.56410256410256,63.67948717948718,39,6,6,6,6,6,6,,,,,,,,,0,1,1,1,,,,,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.6759570830036,,,,,,,,,,,,,,,,,,,j,383.7879560420406,None,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_cv9qj.png,j,,0,0,0,1,0,0,1,memory,2,2,39,266,kitchens,kitchens,target,old,60.34375,35.34375,47.84375,32,3,3,3,3,3,3,,,,,,,,,0,1,1,1,,,,,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.8034939580248,,,,,,,,,,,,,,,,,,,j,386.21198045799974,None,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_fhm45.png,f,,0,0,0,1,0,0,1,memory,2,2,40,267,kitchens,kitchens,None,new,76.75,57.71875,67.234375,32,7,7,7,7,7,7,,,,,,,,,0,1,1,1,,,,,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.22462179203285,,,,,,,,,,,,,,,,,,,j,387.8849987499998,None,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_faly8.png,f,,0,0,0,1,0,0,1,memory,2,2,41,268,kitchens,kitchens,None,new,33.41176470588236,19.23529411764706,26.32352941176471,34,1,1,1,1,1,1,,,,,,,,,0,1,1,1,,,,,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.90377554198494,,,,,,,,,,,,,,,,,,,j,389.7042190830107,None,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
,,,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_088sa.png,f,,0,1,0,0,0,0,1,categorization,3,1,1,68,living_rooms,bedrooms,distractor,None,67.36363636363636,42.12121212121212,54.74242424242424,33,4,4,4,4,4,4,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.54749779199483,,,,,,,,,,,,,,,,,,,,,,,,,,,391.93200829200214,391.93200829200214,395.1504682500381,j,0,395.45519337500446,None,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_bg264.png,j,,0,1,0,0,0,0,1,categorization,3,1,2,69,living_rooms,living_rooms,target,None,87.9047619047619,71.5,79.70238095238095,42,10,10,10,9,10,9,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.47892929200316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.1181194999954,j,1,397.4719151669997,None,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_4ufga.png,f,,0,1,0,0,0,0,1,categorization,3,1,3,70,living_rooms,kitchens,distractor,None,67.79411764705883,41.5,54.64705882352941,34,4,4,4,4,4,4,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.503562583006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.7584055000334,j,0,399.2885577499983,None,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_kq9s9.png,j,,0,1,0,0,0,0,1,categorization,3,1,4,71,living_rooms,living_rooms,target,None,62.30232558139535,39.97674418604651,51.13953488372093,43,4,4,4,5,5,4,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.32040887500625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.7179935000022,j,1,401.3451040420332,None,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_njhlh.png,j,,0,1,0,0,0,0,1,categorization,3,1,5,72,living_rooms,living_rooms,target,None,59.74418604651163,41.51162790697674,50.62790697674419,43,4,4,4,4,4,4,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.3628958330373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.36581066699,j,1,404.51016866700957,None,404.11030087503605,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_d3t0o.png,f,,0,1,0,0,0,0,1,categorization,3,1,6,73,living_rooms,bedrooms,distractor,None,66.95121951219512,42.92682926829269,54.9390243902439,41,4,4,4,4,4,4,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.53768241702346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.64057749998756,j,0,406.1340645420132,None,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_2qhro.png,j,,0,1,0,0,0,0,1,categorization,3,1,7,74,living_rooms,living_rooms,target,None,81.73809523809524,62.73809523809524,72.23809523809524,42,8,8,8,8,8,8,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.14837491698563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.89421312499326,j,1,408.59615695802495,None,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_xbtev.png,j,,0,1,0,0,0,0,1,categorization,3,1,8,75,living_rooms,living_rooms,target,None,13.68181818181818,8.568181818181818,11.125,44,1,1,1,1,1,1,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.61294308298966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.47859050001716,j,1,410.8959501670324,None,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_r10cu.png,j,,0,1,0,0,0,0,1,categorization,3,1,9,76,living_rooms,living_rooms,target,None,78.52380952380952,56.14285714285715,67.33333333333333,42,7,7,7,7,7,6,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.91335087502375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.1117032080074,j,1,412.4886267920374,None,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_tv8e2.png,j,,0,1,0,0,0,0,1,categorization,3,1,10,77,living_rooms,living_rooms,target,None,71.93023255813954,50.25581395348837,61.09302325581395,43,6,6,6,6,6,6,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.52127725002356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.3696484580287,j,1,414.57267308299197,None,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_3ze38.png,j,,0,1,0,0,0,0,1,categorization,3,1,11,78,living_rooms,living_rooms,target,None,35.53191489361702,28.4468085106383,31.98936170212766,47,2,2,2,3,2,3,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.70410766702844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.49272525002016,j,1,417.0179198330152,None,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_vnxft.png,j,,0,1,0,0,0,0,1,categorization,3,1,12,79,living_rooms,living_rooms,target,None,53.22727272727273,34.84090909090909,44.03409090909091,44,3,3,3,4,3,4,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0321182080079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.71212824998656,j,1,419.0056414999999,None,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_9684y.png,j,,0,1,0,0,0,0,1,categorization,3,1,13,80,living_rooms,living_rooms,target,None,77.95744680851064,56.70212765957447,67.32978723404256,47,7,7,7,6,7,7,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.04770266701235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.16262658301275,j,1,420.81755554198753,None,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_sx68r.png,j,,0,1,0,0,0,0,1,categorization,3,1,14,81,living_rooms,living_rooms,target,None,54,33.2051282051282,43.6025641025641,39,3,3,3,3,4,3,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.8315825830214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.63238304201514,j,1,422.9568827920011,None,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_twj5p.png,f,,0,1,0,0,0,0,1,categorization,3,1,15,82,living_rooms,bedrooms,distractor,None,67.71739130434783,42.08695652173913,54.90217391304348,46,4,4,4,4,5,4,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.97470691701164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.7951235420187,j,0,425.07922304200474,None,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_mdh76.png,j,,0,1,0,0,0,0,1,categorization,3,1,16,83,living_rooms,living_rooms,target,None,37.31914893617022,25.12765957446809,31.22340425531915,47,2,2,2,2,3,2,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.1211192079936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.1024735830142,j,1,427.43106733303284,None,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_3gm8h.png,f,,0,1,0,0,0,0,1,categorization,3,1,17,84,living_rooms,kitchens,distractor,None,65.07894736842105,43.92105263157895,54.5,38,4,4,4,4,4,4,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.4481931250193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.08578641701024,j,0,429.39325520803686,None,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_pt3d7.png,f,,0,1,0,0,0,0,1,categorization,3,1,18,85,living_rooms,kitchens,distractor,None,65.08571428571429,44.65714285714286,54.87142857142857,35,4,4,4,4,4,4,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.4213168750284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.0445813330007,j,0,431.33976454200456,None,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_vg73h.png,j,,0,1,0,0,0,0,1,categorization,3,1,19,86,living_rooms,living_rooms,target,None,87.7,72.4,80.05000000000001,50,10,10,10,10,10,10,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.3721150000347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.29492412501713,j,1,433.877997875039,None,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_6wne4.png,j,,0,1,0,0,0,0,1,categorization,3,1,20,87,living_rooms,living_rooms,target,None,25.16279069767442,15,20.08139534883721,43,1,1,1,1,2,1,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.8891397920088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.4451906250324,j,1,435.7433482920169,None,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_99exx.png,j,,0,1,0,0,0,0,1,categorization,3,1,21,88,living_rooms,living_rooms,target,None,70.02272727272727,51.88636363636363,60.95454545454545,44,6,6,6,5,5,6,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.77160174999153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.499816458032,j,1,440.8479472080362,None,438.2452374169952,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_di6f0.png,j,,0,1,0,0,0,0,1,categorization,3,1,22,89,living_rooms,living_rooms,target,None,94.04347826086956,83.34782608695652,88.69565217391303,46,10,10,10,10,10,10,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.86593058303697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.91228550003143,j,1,442.3483762500109,None,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_j73b6.png,j,,0,1,0,0,0,0,1,categorization,3,1,23,90,living_rooms,living_rooms,target,None,21.5609756097561,19.90243902439024,20.73170731707317,41,1,1,1,2,1,2,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.365965917008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.646891958022,j,1,444.0311600000132,None,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_tujn3.png,j,,0,1,0,0,0,0,1,categorization,3,1,24,91,living_rooms,living_rooms,target,None,81.4090909090909,62.52272727272727,71.9659090909091,44,8,8,8,7,8,7,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.048285167024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.578047625022,j,1,446.0069697499857,None,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_bf8nx.png,j,,0,1,0,0,0,0,1,categorization,3,1,25,92,living_rooms,living_rooms,target,None,86.63414634146342,66.63414634146342,76.63414634146342,41,9,9,9,8,9,8,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.03913904202636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.78557854203973,j,1,448.47469991701655,None,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_qdln8.png,j,,0,1,0,0,0,0,1,categorization,3,1,26,93,living_rooms,living_rooms,target,None,85.51162790697674,67.86046511627907,76.68604651162791,43,9,9,9,9,9,9,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.4921812500106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.9347646670067,j,1,450.5942569579929,None,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_196rk.png,f,,0,1,0,0,0,0,1,memory,3,1,1,94,living_rooms,living_rooms,None,new,86.53488372093024,69.46511627906976,78,43,9,9,9,9,9,9,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,450.63006408303045,,,,,,,,,,,,,,,,,,,j,454.70695104199694,None,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
